pdb_id,resolution,year,binding_str,pK,has_protein,has_ligand,has_both
2zc9,1.58,2008,Ki=180nM,6.74,True,True,True
2zgx,1.8,2008,Ki=180nM,6.74,True,True,True
3b7u,1.9,2008,Ki=18nM,7.74,True,True,True
2rka,1.95,2008,Ki=1mM,6.0,True,True,True
2p4y,2.25,2008,Ki=1nM,9.0,True,True,True
2r43,1.58,2008,Ki=1uM,6.0,True,True,True
3ddg,1.74,2008,Ki=1uM,6.0,True,True,True
2pqz,1.55,2008,Ki=2.15uM,5.67,True,True,True
2qd6,1.28,2008,Ki=2.1nM,8.68,True,True,True
2q8z,1.8,2008,Ki=2.1uM,5.68,True,True,True
3d1x,1.05,2008,Ki=2.2nM,8.66,True,True,True
3bl1,2.1,2008,Ki=2.52uM,5.6,True,True,True
3b66,1.65,2008,Ki=2.5nM,8.6,True,True,True
3b7r,1.81,2008,Ki=20nM,7.7,True,True,True
2ves,1.9,2008,Ki=20nM,7.7,True,True,True
1w0z,1.9,2008,Ki=21nM,7.68,True,True,True
2yz3,2.3,2008,Ki=220nM,6.66,True,True,True
3ddf,1.2,2008,Ki=22uM,4.66,True,True,True
2rk8,2.0,2008,Ki=230uM,3.64,True,True,True
3dln,1.91,2008,Ki=249nM,6.6,True,True,True
2pvl,1.9,2008,Ki=24nM,7.62,True,True,True
3be9,2.0,2008,Ki=24nM,7.62,True,True,True
2zmm,2.1,2008,Ki=25nM,7.6,True,True,True
2v54,2.4,2008,Ki=25uM,4.6,True,True,True
1w13,2.0,2008,Ki=2nM,8.7,True,True,True
2vj8,1.8,2008,Ki=2nM,8.7,True,True,True
3eqr,2.0,2008,Ki=2nM,8.7,True,True,True
3d4y,1.52,2008,Ki=2uM,5.7,True,True,True
2vh0,1.7,2008,Ki=3.1nM,8.51,True,True,True
2uxz,1.75,2008,Ki=3.3nM,8.48,True,True,True
2q6f,2.0,2008,Ki=3.6uM,5.44,True,True,True
2za5,2.3,2008,Ki=3.7nM,8.43,True,True,True
3bft,2.27,2008,Ki=323nM,6.49,True,True,True
2qhy,1.85,2008,Ki=33nM,7.48,True,True,True
3cm2,2.5,2008,Ki=340nM,6.47,True,True,True
2pu2,1.86,2008,Ki=37uM,4.43,True,True,True
2qg2,1.8,2008,Ki=4.0uM,5.4,True,True,True
3d83,1.9,2008,Ki=4.4nM,8.36,True,True,True
3bv9,1.8,2008,Ki=4.4uM,5.36,True,True,True
2qci,1.2,2008,Ki=4.6nM,8.34,True,True,True
2qi0,2.1,2008,Ki=42nM,7.38,True,True,True
2vvs,2.24,2008,Ki=46nM,7.34,True,True,True
2r2m,2.1,2008,Ki=47.1nM,7.33,True,True,True
2qtt,1.93,2008,Ki=48uM,4.32,True,True,True
2vsl,2.1,2008,Ki=4nM,8.4,True,True,True
2zda,1.73,2008,Ki=4nM,8.4,True,True,True
3b68,1.9,2008,Ki=4nM,8.4,True,True,True
3d0e,2.0,2008,Ki=4nM,8.4,True,True,True
3dyo,1.8,2008,Ki=5.0mM,5.3,True,True,True
3e5a,2.3,2008,Ki=5.9nM,8.23,True,True,True
2qi1,2.0,2008,Ki=50nM,7.3,True,True,True
3d52,1.6,2008,Ki=520uM,3.28,True,True,True
3bfu,1.95,2008,Ki=531nM,6.27,True,True,True
2qhz,1.85,2008,Ki=53nM,7.28,True,True,True
2ole,2.4,2008,Ki=56.2nM,7.25,True,True,True
2jkp,1.99,2008,Ki=59uM,4.23,True,True,True
2jke,1.7,2008,Ki=59uM,4.23,True,True,True
2pvk,1.9,2008,Ki=5nM,8.3,True,True,True
2rd6,2.3,2008,Ki=5nM,8.3,True,True,True
2vk6,1.5,2008,Ki=5uM,5.3,True,True,True
2r59,1.89,2008,Ki=6.5nM,8.19,True,True,True
2zfp,2.25,2008,Ki=6.8uM,5.17,True,True,True
3b7j,2.4,2008,Ki=6.8uM,5.17,True,True,True
2epn,1.61,2008,Ki=60nM,7.22,True,True,True
3c8a,1.52,2008,Ki=660nM,6.18,True,True,True
1w11,2.0,2008,Ki=6nM,8.22,True,True,True
2zcs,2.03,2008,Ki=6nM,8.22,True,True,True
3d1y,1.05,2008,Ki=6nM,8.22,True,True,True
3b4f,1.89,2008,Ki=7.2nM,8.14,True,True,True
2pq9,1.6,2008,Ki=7.8nM,8.11,True,True,True
2e9u,2.0,2008,Ki=7.94nM,8.1,True,True,True
3d51,1.43,2008,Ki=70uM,4.15,True,True,True
2vot,1.95,2008,Ki=72nM,7.14,True,True,True
3c8b,1.47,2008,Ki=786nM,6.1,True,True,True
2rkg,1.8,2008,Ki=8.2nM,8.09,True,True,True
2qtg,1.84,2008,Ki=8.3uM,5.08,True,True,True
2v77,1.6,2008,Ki=8.7uM,5.06,True,True,True
2rke,1.8,2008,Ki=82.5uM,4.08,True,True,True
3cl0,2.2,2008,Ki=84.8nM,7.07,True,True,True
3c89,1.58,2008,Ki=845nM,6.07,True,True,True
2pvj,1.7,2008,Ki=8nM,8.1,True,True,True
2r9w,1.8,2008,Ki=8uM,5.1,True,True,True
3bgc,1.8,2008,Ki=9.6uM,5.02,True,True,True
2vnt,2.2,2008,Ki=9.9nM,8.0,True,True,True
3f3c,2.1,2008,Ki=950nM,6.02,True,True,True
2vl4,1.9,2008,Ki=975nM,6.01,True,True,True
2wjg,2.2,2009,Kd=0.08uM,7.1,True,True,True
2vk2,1.2,2009,Kd=0.13uM,6.89,True,True,True
3fzy,1.95,2009,Kd=0.18uM,6.74,True,True,True
3a1c,1.85,2009,Kd=0.1mM,7.0,True,True,True
3drf,1.3,2009,Kd=0.1uM,7.0,True,True,True
3drg,2.5,2009,Kd=0.1uM,7.0,True,True,True
3el1,1.7,2009,Kd=0.23nM,9.64,True,True,True
3jvs,1.9,2009,Kd=0.29uM,6.54,True,True,True
3bwj,2.3,2009,Kd=0.319uM,6.5,True,True,True
3g3r,2.0,2009,Kd=0.33uM,6.48,True,True,True
3ekx,1.97,2009,Kd=0.39nM,9.41,True,True,True
3ekv,1.75,2009,Kd=0.39nM,9.41,True,True,True
3fvh,1.58,2009,Kd=0.447uM,6.35,True,True,True
3ed0,2.3,2009,Kd=0.45uM,6.35,True,True,True
3f33,1.7,2009,Kd=0.46mM,6.34,True,True,True
3f34,1.68,2009,Kd=0.69mM,6.16,True,True,True
2zym,1.8,2009,Kd=0.73uM,6.14,True,True,True
3gnw,2.39,2009,Kd=0.79nM,9.1,True,True,True
2v58,2.1,2009,Kd=0.82nM,9.09,True,True,True
3iw5,2.5,2009,Kd=0.839uM,6.08,True,True,True
3e12,1.7,2009,Kd=1.02uM,5.99,True,True,True
2w8j,1.5,2009,Kd=1.1mM,5.96,True,True,True
3i9g,1.9,2009,Kd=1.1nM,8.96,True,True,True
2weq,2.2,2009,Kd=1.27uM,5.9,True,True,True
3ekp,2.15,2009,Kd=1.3nM,8.89,True,True,True
3h1x,1.4,2009,Kd=1.3uM,5.89,True,True,True
3iue,1.73,2009,Kd=1.5uM,5.82,True,True,True
3ivx,1.73,2009,Kd=1.8uM,5.74,True,True,True
2w47,1.4,2009,Kd=10.5uM,4.98,True,True,True
3ekw,1.6,2009,Kd=10.9nM,7.96,True,True,True
3ime,2.39,2009,Kd=1000uM,3.0,True,True,True
2wzf,2.1,2009,Kd=100nM,7.0,True,True,True
2whp,2.2,2009,Kd=100uM,4.0,True,True,True
3ijh,2.1,2009,Kd=100uM,4.0,True,True,True
3hv8,1.45,2009,Kd=104.2nM,6.98,True,True,True
3gkz,1.9,2009,Kd=10nM,8.0,True,True,True
3gvu,2.05,2009,Kd=10nM,8.0,True,True,True
2vxn,0.82,2009,Kd=10uM,5.0,True,True,True
3cfn,1.87,2009,Kd=10uM,5.0,True,True,True
3imc,1.6,2009,Kd=1100uM,2.96,True,True,True
2weh,2.1,2009,Kd=1125nM,5.95,True,True,True
2weo,1.4,2009,Kd=118nM,6.93,True,True,True
3evd,1.5,2009,Kd=124nM,6.91,True,True,True
2wor,1.7,2009,Kd=125uM,3.9,True,True,True
2wos,1.7,2009,Kd=125uM,3.9,True,True,True
2w4x,2.42,2009,Kd=14uM,4.85,True,True,True
3f70,2.1,2009,Kd=14uM,4.85,True,True,True
3gcp,2.25,2009,Kd=15nM,7.82,True,True,True
2zwz,2.36,2009,Kd=16.3nM,7.79,True,True,True
3gcu,2.1,2009,Kd=165nM,6.78,True,True,True
3bpc,1.85,2009,Kd=16uM,4.8,True,True,True
3dsz,2.0,2009,Kd=17.1nM,7.77,True,True,True
3gm0,2.4,2009,Kd=17nM,7.77,True,True,True
3el5,1.6,2009,Kd=18.9nM,7.72,True,True,True
3dgo,2.5,2009,Kd=180nM,6.74,True,True,True
3fjg,2.2,2009,Kd=187uM,3.73,True,True,True
2v59,2.4,2009,Kd=18nM,7.74,True,True,True
3fj7,1.7,2009,Kd=195uM,3.71,True,True,True
2wf5,1.3,2009,Kd=1uM,6.0,True,True,True
3elc,2.5,2009,Kd=2.02mM,5.69,True,True,True
3a1e,1.95,2009,Kd=2.2mM,5.66,True,True,True
3fwv,2.2,2009,Kd=2.3uM,5.64,True,True,True
3f37,1.54,2009,Kd=2.4mM,5.62,True,True,True
3e3c,2.5,2009,Kd=2.4uM,5.62,True,True,True
3e6y,2.5,2009,Kd=2.5uM,5.6,True,True,True
3jup,1.9,2009,Kd=2.63uM,5.58,True,True,True
3kjd,1.95,2009,Kd=2.9nM,8.54,True,True,True
3g0e,1.6,2009,Kd=20nM,7.7,True,True,True
3isj,2.2,2009,Kd=210uM,3.68,True,True,True
3ioc,2.5,2009,Kd=210uM,3.68,True,True,True
3g19,1.85,2009,Kd=214nM,6.67,True,True,True
3d78,1.6,2009,Kd=23nM,7.64,True,True,True
2zq2,1.4,2009,Kd=276nM,6.56,True,True,True
2zfs,1.51,2009,Kd=287nM,6.54,True,True,True
3iub,1.5,2009,Kd=29uM,4.54,True,True,True
3fhb,2.3,2009,Kd=2uM,5.7,True,True,True
2wn9,1.75,2009,Kd=3.0nM,8.52,True,True,True
3da9,1.8,2009,Kd=3.1uM,5.51,True,True,True
3iw6,2.1,2009,Kd=3.29uM,5.48,True,True,True
3ga5,1.87,2009,Kd=3.2uM,5.49,True,True,True
2zft,1.76,2009,Kd=300nM,6.52,True,True,True
2weg,1.1,2009,Kd=314nM,6.5,True,True,True
2wnj,1.8,2009,Kd=330nM,6.48,True,True,True
3gx0,2.3,2009,Kd=330uM,3.48,True,True,True
3dri,1.8,2009,Kd=37.7uM,4.42,True,True,True
2we3,2.0,2009,Kd=37uM,4.43,True,True,True
2w08,1.7,2009,Kd=380uM,3.42,True,True,True
3iob,1.8,2009,Kd=380uM,3.42,True,True,True
3el9,1.6,2009,Kd=4.00nM,8.4,True,True,True
3jzh,2.05,2009,Kd=400uM,3.4,True,True,True
2w9h,1.48,2009,Kd=430nM,6.37,True,True,True
3kv2,1.55,2009,Kd=47.51nM,7.32,True,True,True
2wnc,2.2,2009,Kd=479nM,6.32,True,True,True
2wc4,1.7,2009,Kd=5.1uM,5.29,True,True,True
3ivg,1.95,2009,Kd=50uM,4.3,True,True,True
2wuf,1.9,2009,Kd=51uM,4.29,True,True,True
2vzr,1.95,2009,Kd=52.6uM,4.28,True,True,True
3a6t,1.96,2009,Kd=52nM,7.28,True,True,True
3jrs,2.05,2009,Kd=52uM,4.28,True,True,True
3ioe,1.95,2009,Kd=540uM,3.27,True,True,True
3cz1,1.5,2009,Kd=55.0nM,7.26,True,True,True
3gcs,2.1,2009,Kd=56nM,7.25,True,True,True
3h78,1.7,2009,Kd=57uM,4.24,True,True,True
3cyz,1.8,2009,Kd=60.0nM,7.22,True,True,True
3dzt,1.8,2009,Kd=60.2nM,7.22,True,True,True
3cft,1.87,2009,Kd=64uM,4.19,True,True,True
3el4,2.0,2009,Kd=67.4nM,7.17,True,True,True
2w8w,2.14,2009,Kd=7.5mM,5.12,True,True,True
3fql,1.8,2009,Kd=71nM,7.15,True,True,True
3hww,1.95,2009,Kd=75nM,7.12,True,True,True
3a1d,1.85,2009,Kd=75uM,4.12,True,True,True
3ivc,2.13,2009,Kd=75uM,4.12,True,True,True
2v57,1.9,2009,Kd=79nM,7.1,True,True,True
3ifl,1.5,2009,Kd=8.4nM,8.08,True,True,True
3juo,2.2,2009,Kd=8.55uM,5.07,True,True,True
3f78,1.6,2009,Kd=800uM,3.1,True,True,True
3gk1,2.1,2009,Kd=80uM,4.1,True,True,True
3iod,1.75,2009,Kd=80uM,4.1,True,True,True
2wej,1.45,2009,Kd=839nM,6.08,True,True,True
3kr8,2.1,2009,Kd=8nM,8.1,True,True,True
2wer,1.6,2009,Kd=90nM,7.05,True,True,True
3fzn,1.62,2009,Kd=97uM,4.01,True,True,True
2wgj,2.0,2009,Ki=0.002uM,8.7,True,True,True
3g35,1.41,2009,Ki=0.021mM,7.68,True,True,True
3h89,2.5,2009,Ki=0.023uM,7.64,True,True,True
3f5k,1.8,2009,Ki=0.024mM,7.62,True,True,True
2zjw,2.4,2009,Ki=0.02uM,7.7,True,True,True
2zy1,1.78,2009,Ki=0.04uM,7.4,True,True,True
3f5j,1.95,2009,Ki=0.052mM,7.28,True,True,True
3ikg,1.86,2009,Ki=0.057uM,7.24,True,True,True
3h5b,1.29,2009,Ki=0.099nM,10.0,True,True,True
3jya,2.1,2009,Ki=0.1301uM,6.89,True,True,True
3fx6,1.85,2009,Ki=0.16uM,6.8,True,True,True
3ikd,2.0,2009,Ki=0.179uM,6.75,True,True,True
3dk1,1.07,2009,Ki=0.18nM,9.74,True,True,True
3f5l,1.37,2009,Ki=0.191mM,6.72,True,True,True
3g32,1.31,2009,Ki=0.194mM,6.71,True,True,True
3gs6,2.3,2009,Ki=0.26uM,6.59,True,True,True
3gsm,2.4,2009,Ki=0.33uM,6.48,True,True,True
3fv3,1.85,2009,Ki=0.3nM,9.52,True,True,True
3g0w,1.95,2009,Ki=0.3nM,9.52,True,True,True
3g5k,1.7,2009,Ki=0.3nM,9.52,True,True,True
3ctt,2.1,2009,Ki=0.45uM,6.35,True,True,True
2wk6,2.5,2009,Ki=0.48mM,6.32,True,True,True
3h8b,1.8,2009,Ki=0.511uM,6.29,True,True,True
3hk1,1.7,2009,Ki=0.67uM,6.17,True,True,True
2wb5,2.31,2009,Ki=0.74nM,9.13,True,True,True
3ibu,1.41,2009,Ki=0.7nM,9.15,True,True,True
2w8y,1.8,2009,Ki=0.82nM,9.09,True,True,True
2wc3,2.0,2009,Ki=0.83uM,6.08,True,True,True
3gba,1.35,2009,Ki=0.848nM,9.07,True,True,True
3ffg,1.54,2009,Ki=0.84nM,9.08,True,True,True
3hb4,2.21,2009,Ki=0.9nM,9.05,True,True,True
3iss,2.5,2009,Ki=0.9uM,6.05,True,True,True
3g34,1.31,2009,Ki=1.1mM,5.96,True,True,True
3dcc,1.6,2009,Ki=1.1nM,8.96,True,True,True
3ebp,2.0,2009,Ki=1.24uM,5.91,True,True,True
3egt,2.0,2009,Ki=1.26nM,8.9,True,True,True
3g31,1.7,2009,Ki=1.3mM,5.89,True,True,True
3ehy,1.9,2009,Ki=1.4uM,5.85,True,True,True
2zxg,1.55,2009,Ki=1.5nM,8.82,True,True,True
3fcq,1.75,2009,Ki=1.7mM,5.77,True,True,True
2wkz,1.7,2009,Ki=1.7nM,8.77,True,True,True
3jvr,1.76,2009,Ki=1.89uM,5.72,True,True,True
3djq,1.53,2009,Ki=1046.4uM,2.98,True,True,True
3g2y,1.31,2009,Ki=10mM,5.0,True,True,True
2vwn,1.61,2009,Ki=10nM,8.0,True,True,True
3fur,2.3,2009,Ki=10nM,8.0,True,True,True
3hs4,1.1,2009,Ki=10nM,8.0,True,True,True
3gbe,1.7,2009,Ki=10uM,5.0,True,True,True
3daz,1.6,2009,Ki=11.8nM,7.93,True,True,True
3iww,2.3,2009,Ki=11nM,7.96,True,True,True
2w67,2.25,2009,Ki=11uM,4.96,True,True,True
3gbb,2.1,2009,Ki=126nM,6.9,True,True,True
2jjb,1.9,2009,Ki=12nM,7.92,True,True,True
3eft,1.85,2009,Ki=12nM,7.92,True,True,True
3eax,1.9,2009,Ki=12uM,4.92,True,True,True
3hig,2.09,2009,Ki=13nM,7.89,True,True,True
3ibl,1.55,2009,Ki=14.6nM,7.84,True,True,True
2wzs,2.25,2009,Ki=140uM,3.85,True,True,True
3dx2,1.4,2009,Ki=150nM,6.82,True,True,True
3djx,1.69,2009,Ki=1557.9uM,2.81,True,True,True
3eb1,2.4,2009,Ki=16.3uM,4.79,True,True,True
2wl0,1.9,2009,Ki=16nM,7.8,True,True,True
3dnd,2.26,2009,Ki=16uM,4.8,True,True,True
3d6p,1.6,2009,Ki=179uM,3.75,True,True,True
3ebo,1.9,2009,Ki=19.01uM,4.72,True,True,True
3f6g,2.0,2009,Ki=19uM,4.72,True,True,True
3dd0,1.48,2009,Ki=1nM,9.0,True,True,True
3d9z,1.65,2009,Ki=2.0nM,8.7,True,True,True
2wky,2.2,2009,Ki=2.57nM,8.59,True,True,True
2wca,2.3,2009,Ki=2.5uM,5.6,True,True,True
3kgp,2.35,2009,Ki=2.68mM,5.57,True,True,True
3gvb,1.8,2009,Ki=2.6mM,5.59,True,True,True
3ibi,1.93,2009,Ki=2.6nM,8.59,True,True,True
3ejq,1.45,2009,Ki=2.7nM,8.57,True,True,True
3ejr,1.27,2009,Ki=2.7nM,8.57,True,True,True
3ejp,1.32,2009,Ki=2.8nM,8.55,True,True,True
3ewc,2.11,2009,Ki=20nM,7.7,True,True,True
3fee,1.56,2009,Ki=230nM,6.64,True,True,True
3hl7,1.88,2009,Ki=23nM,7.64,True,True,True
3ibn,2.2,2009,Ki=24.5nM,7.61,True,True,True
3iph,2.1,2009,Ki=25.1nM,7.6,True,True,True
3g0i,2.1,2009,Ki=250uM,3.6,True,True,True
3ehx,1.9,2009,Ki=25nM,7.6,True,True,True
3gc4,1.8,2009,Ki=25nM,7.6,True,True,True
3dx1,1.21,2009,Ki=265uM,3.58,True,True,True
3djv,1.6,2009,Ki=27.9uM,4.55,True,True,True
3ff3,1.37,2009,Ki=270uM,3.57,True,True,True
3h30,1.56,2009,Ki=29.2uM,4.53,True,True,True
2zz1,1.57,2009,Ki=29uM,4.54,True,True,True
2zz2,1.53,2009,Ki=29uM,4.54,True,True,True
3ge7,1.5,2009,Ki=2nM,8.7,True,True,True
3hvj,1.79,2009,Ki=2nM,8.7,True,True,True
3g30,1.8,2009,Ki=3.1mM,5.51,True,True,True
2wr8,1.77,2009,Ki=3.6uM,5.44,True,True,True
3dx3,1.42,2009,Ki=300nM,6.52,True,True,True
2vwo,1.6,2009,Ki=31nM,7.51,True,True,True
3g1d,1.5,2009,Ki=330uM,3.48,True,True,True
3fed,1.29,2009,Ki=34.6nM,7.46,True,True,True
3hl5,1.8,2009,Ki=34uM,4.47,True,True,True
2wbg,1.85,2009,Ki=35.2uM,4.45,True,True,True
3gr2,1.8,2009,Ki=3mM,5.52,True,True,True
2vvc,1.95,2009,Ki=3nM,8.52,True,True,True
3hkt,2.36,2009,Ki=4.1uM,5.39,True,True,True
3g2z,1.5,2009,Ki=4.4mM,5.36,True,True,True
3hkn,1.8,2009,Ki=4.51uM,5.35,True,True,True
3hkq,1.7,2009,Ki=4.55uM,5.34,True,True,True
3gtc,1.9,2009,Ki=4.5mM,5.35,True,True,True
3dc3,1.7,2009,Ki=4.9nM,8.31,True,True,True
3djo,1.6,2009,Ki=40.8uM,4.39,True,True,True
3kmc,1.8,2009,Ki=400nM,6.4,True,True,True
3d8z,1.98,2009,Ki=423uM,3.37,True,True,True
3f7g,2.3,2009,Ki=43nM,7.37,True,True,True
3f7i,1.9,2009,Ki=46nM,7.34,True,True,True
3ebh,1.65,2009,Ki=478.2nM,6.32,True,True,True
3ip8,1.5,2009,Ki=5.2mM,5.28,True,True,True
3hek,1.95,2009,Ki=5.4nM,8.27,True,True,True
3hll,1.95,2009,Ki=5.8nM,8.24,True,True,True
3fl5,2.3,2009,Ki=52nM,7.28,True,True,True
3gc5,1.4,2009,Ki=55nM,7.26,True,True,True
3f8e,2.0,2009,Ki=59nM,7.23,True,True,True
3fqe,2.5,2009,Ki=5nM,8.3,True,True,True
3hku,1.8,2009,Ki=5nM,8.3,True,True,True
3hvi,1.2,2009,Ki=5nM,8.3,True,True,True
3jy0,2.4,2009,Ki=5nM,8.3,True,True,True
2zxd,2.15,2009,Ki=6.0uM,5.22,True,True,True
3hit,2.29,2009,Ki=6.4nM,8.19,True,True,True
3gqz,1.8,2009,Ki=6.7mM,5.17,True,True,True
3djp,1.6,2009,Ki=63.2uM,4.2,True,True,True
3k2f,1.98,2009,Ki=63nM,7.2,True,True,True
3g1v,1.3,2009,Ki=645uM,3.19,True,True,True
3gdt,1.6,2009,Ki=64nM,7.19,True,True,True
2vvv,1.73,2009,Ki=6nM,8.22,True,True,True
3dne,2.0,2009,Ki=6uM,5.22,True,True,True
3d8w,1.7,2009,Ki=7.0nM,8.15,True,True,True
3gv9,1.8,2009,Ki=7.5mM,5.12,True,True,True
3a9i,1.8,2009,Ki=70.7uM,4.15,True,True,True
3ffp,1.81,2009,Ki=72.5nM,7.14,True,True,True
3dx4,1.38,2009,Ki=76nM,7.12,True,True,True
3d6o,1.58,2009,Ki=77uM,4.11,True,True,True
3ebi,2.0,2009,Ki=79nM,7.1,True,True,True
3f68,1.75,2009,Ki=8.7uM,5.06,True,True,True
3dbu,1.7,2009,Ki=8.8nM,8.06,True,True,True
3f7h,1.8,2009,Ki=82nM,7.09,True,True,True
2w5g,1.7,2009,Ki=860nM,6.07,True,True,True
2w66,2.27,2009,Ki=89uM,4.05,True,True,True
2vvu,2.3,2009,Ki=8nM,8.1,True,True,True
2vwm,1.96,2009,Ki=93nM,7.03,True,True,True
2vwl,1.8,2009,Ki=95nM,7.02,True,True,True
2wvz,2.4,2009,Ki=96uM,4.02,True,True,True
2jkh,1.25,2009,Ki=9nM,8.05,True,True,True
3lzs,1.95,2010,Kd=0.0109nM,10.96,True,True,True
3myg,2.4,2010,Kd=0.02nM,10.7,True,True,True
3m5e,1.7,2010,Kd=0.043uM,7.37,True,True,True
3mhl,1.9,2010,Kd=0.056uM,7.25,True,True,True
3lzu,1.76,2010,Kd=0.087nM,10.06,True,True,True
3hu3,2.2,2010,Kd=0.13uM,6.89,True,True,True
3kdb,1.66,2010,Kd=0.14nM,9.85,True,True,True
3m3x,1.68,2010,Kd=0.15uM,6.82,True,True,True
3lxk,2.0,2010,Kd=0.16nM,9.8,True,True,True
3m40,1.6,2010,Kd=0.17uM,6.77,True,True,True
3m67,1.8,2010,Kd=0.18uM,6.74,True,True,True
3kdm,1.5,2010,Kd=0.1uM,7.0,True,True,True
3mhm,1.5,2010,Kd=0.1uM,7.0,True,True,True
3ip6,1.4,2010,Kd=0.25uM,6.6,True,True,True
3hzk,2.15,2010,Kd=0.2uM,6.7,True,True,True
3mhi,1.7,2010,Kd=0.2uM,6.7,True,True,True
2xjj,1.9,2010,Kd=0.31uM,6.51,True,True,True
3mho,1.15,2010,Kd=0.32uM,6.49,True,True,True
3nw3,2.5,2010,Kd=0.32uM,6.49,True,True,True
2xdx,2.42,2010,Kd=0.35uM,6.46,True,True,True
3hzv,1.9,2010,Kd=0.3uM,6.52,True,True,True
3k1j,2.0,2010,Kd=0.4uM,6.4,True,True,True
3kdc,2.2,2010,Kd=0.52nM,9.28,True,True,True
2xab,1.9,2010,Kd=0.54nM,9.27,True,True,True
3hcm,2.0,2010,Kd=0.5mM,6.3,True,True,True
3k5v,1.74,2010,Kd=0.5uM,6.3,True,True,True
3acl,2.35,2010,Kd=0.6uM,6.22,True,True,True
3ip5,1.35,2010,Kd=0.6uM,6.22,True,True,True
3p2e,1.68,2010,Kd=0.6uM,6.22,True,True,True
2xjx,1.66,2010,Kd=0.71nM,9.15,True,True,True
3nex,1.7,2010,Kd=1.0uM,6.0,True,True,True
2xht,2.27,2010,Kd=1.1uM,5.96,True,True,True
3kgu,1.85,2010,Kd=1.2uM,5.92,True,True,True
3neo,2.0,2010,Kd=1.2uM,5.92,True,True,True
3lka,1.8,2010,Kd=1.5mM,5.82,True,True,True
3k00,1.55,2010,Kd=1.7uM,5.77,True,True,True
3gy2,1.57,2010,Kd=1.80uM,5.74,True,True,True
3k02,1.55,2010,Kd=10.0uM,5.0,True,True,True
3huc,1.8,2010,Kd=1030nM,5.99,True,True,True
3a5y,1.9,2010,Kd=11nM,7.96,True,True,True
3juk,2.3,2010,Kd=12.9uM,4.89,True,True,True
3m8u,1.85,2010,Kd=12.9uM,4.89,True,True,True
3lp4,1.9,2010,Kd=13.1uM,4.88,True,True,True
3lzz,2.5,2010,Kd=146uM,3.84,True,True,True
2xjg,2.25,2010,Kd=15nM,7.82,True,True,True
3kmx,1.7,2010,Kd=15uM,4.82,True,True,True
3nq3,1.9,2010,Kd=167uM,3.78,True,True,True
3iqu,1.05,2010,Kd=17.0uM,4.77,True,True,True
3nim,2.0,2010,Kd=17.7uM,4.75,True,True,True
2wq5,1.65,2010,Kd=180uM,3.74,True,True,True
3lk8,1.8,2010,Kd=19.7nM,7.71,True,True,True
3jrx,2.5,2010,Kd=1nM,9.0,True,True,True
3gy3,1.7,2010,Kd=2.36uM,5.63,True,True,True
3lpl,2.1,2010,Kd=2.39uM,5.62,True,True,True
3hkw,1.55,2010,Kd=2.3nM,8.64,True,True,True
3ip9,1.8,2010,Kd=2.4uM,5.62,True,True,True
3nes,1.75,2010,Kd=2.4uM,5.62,True,True,True
2x4z,2.1,2010,Kd=2.7nM,8.57,True,True,True
3jyr,1.75,2010,Kd=2.9uM,5.54,True,True,True
3l59,2.0,2010,Kd=200uM,3.7,True,True,True
3nkk,1.12,2010,Kd=20uM,4.7,True,True,True
3miy,1.67,2010,Kd=21nM,7.68,True,True,True
3oy8,2.19,2010,Kd=220uM,3.66,True,True,True
3mss,1.95,2010,Kd=22uM,4.66,True,True,True
3ljo,1.5,2010,Kd=239nM,6.62,True,True,True
3lgs,2.2,2010,Kd=24.8uM,4.61,True,True,True
3jzj,1.4,2010,Kd=248uM,3.61,True,True,True
3o4k,2.11,2010,Kd=24nM,7.62,True,True,True
2xdk,1.97,2010,Kd=250uM,3.6,True,True,True
3fh7,2.05,2010,Kd=25nM,7.6,True,True,True
3p8p,2.5,2010,Kd=28uM,4.55,True,True,True
3kgt,1.95,2010,Kd=3.1uM,5.51,True,True,True
3i73,2.4,2010,Kd=3.23uM,5.49,True,True,True
3hmp,2.3,2010,Kd=3.24uM,5.49,True,True,True
2xde,1.4,2010,Kd=3.42uM,5.47,True,True,True
3kdd,1.8,2010,Kd=3.45nM,8.46,True,True,True
3lp7,2.04,2010,Kd=3.6uM,5.44,True,True,True
2xbv,1.66,2010,Kd=3.7nM,8.43,True,True,True
3nhi,1.43,2010,Kd=3.7nM,8.43,True,True,True
3ng4,1.73,2010,Kd=3.7uM,5.43,True,True,True
3hmo,2.4,2010,Kd=30.5nM,7.52,True,True,True
3gy7,1.55,2010,Kd=30uM,4.52,True,True,True
3kmy,1.9,2010,Kd=32uM,4.49,True,True,True
3o8p,2.1,2010,Kd=350nM,6.46,True,True,True
3nik,1.85,2010,Kd=358.8uM,3.45,True,True,True
3kqr,1.5,2010,Kd=36.8uM,4.43,True,True,True
2wyf,2.4,2010,Kd=37uM,4.43,True,True,True
3hzm,1.8,2010,Kd=3uM,5.52,True,True,True
3mf5,2.0,2010,Kd=4.32uM,5.36,True,True,True
3npc,2.35,2010,Kd=4.6nM,8.34,True,True,True
3nee,1.55,2010,Kd=4.6uM,5.34,True,True,True
3n9s,1.85,2010,Kd=5.5uM,5.26,True,True,True
3lq2,1.96,2010,Kd=5.97uM,5.22,True,True,True
2xib,2.2,2010,Kd=55.1nM,7.26,True,True,True
3p5o,1.6,2010,Kd=55.2nM,7.26,True,True,True
