pdb_id,resolution,year,binding_str,pK,has_protein,has_ligand,has_both
3cyz,1.8,2009,Kd=60.0nM,7.22,True,True,True
1atl,1.8,1995,Ki=0.52uM,6.28,True,True,True
4kwf,2.31,2014,Ki=15uM,4.82,True,True,True
5z99,1.49,2018,Kd=133nM,6.88,True,True,True
6jbe,1.75,2019,Kd=19.80uM,4.7,True,True,True
5evk,1.63,2016,Ki=12uM,4.92,True,True,True
3i73,2.4,2010,Kd=3.23uM,5.49,True,True,True
5byi,1.15,2015,Ki=30.7nM,7.51,True,True,True
3s77,1.86,2011,Kd=61nM,7.21,True,True,True
6fui,1.38,2018,Kd=35uM,4.46,True,True,True
2avq,1.3,2006,Ki=41uM,4.39,True,True,True
5cs6,1.88,2016,Kd=630uM,3.2,True,True,True
3bgz,2.4,2007,Ki=0.55uM,6.26,True,True,True
5u0d,1.59,2017,Kd=28.6uM,4.54,True,True,True
2qwf,1.9,1998,Ki=2.160uM,5.67,True,True,True
1ydd,2.1,1995,Kd=86nM,7.07,True,True,True
5wbm,2.16,2017,Kd=20uM,4.7,True,True,True
4g95,1.35,2014,Ki=24.4nM,7.61,True,True,True
3ryz,1.37,2011,Kd=2.4nM,8.62,True,True,True
1ta6,1.9,2004,Ki=0.74nM,9.13,True,True,True
5fl6,1.95,2015,Ki=43.6nM,7.36,True,True,True
1k27,1.95,2003,Ki=1.0nM,9.0,True,True,True
1xgi,1.96,2005,Ki=14uM,4.85,True,True,True
4tkj,0.87,2015,Kd=0.913uM,6.04,True,True,True
6o0k,1.62,2019,Ki=0.018nM,10.74,True,True,True
5n18,1.45,2017,Kd=2.1uM,5.68,True,True,True
1y3x,1.7,2005,Ki=7315nM,5.14,True,True,True
1vso,1.85,2007,Ki=18.98uM,4.72,True,True,True
3iqu,1.05,2010,Kd=17.0uM,4.77,True,True,True
2iuz,1.95,2006,Ki=2.8uM,5.55,True,True,True
1qbn,1.8,2000,Ki=1400nM,5.85,True,True,True
5mg2,1.75,2017,Kd=17nM,7.77,True,True,True
5zo8,2.2,2018,Kd=6.3nM,8.2,True,True,True
1i5r,1.6,2003,Ki=3.0nM,8.52,True,True,True
5gj9,2.1,2017,Kd=10.2uM,4.99,True,True,True
3ibl,1.55,2009,Ki=14.6nM,7.84,True,True,True
1f3e,1.85,2000,Ki=0.2uM,6.7,True,True,True
1hee,1.75,2001,Ki=4.6uM,5.34,True,True,True
3ijh,2.1,2009,Kd=100uM,4.0,True,True,True
1z9y,1.66,2006,Ki=65nM,7.19,True,True,True
3twp,1.83,2012,Ki=119uM,3.92,True,True,True
3g2y,1.31,2009,Ki=10mM,5.0,True,True,True
3pce,2.06,1998,Ki=10mM,5.0,True,True,True
2yki,1.67,2011,Kd=0.35nM,9.46,True,True,True
2j94,2.1,2007,Ki=534nM,6.27,True,True,True
5mjn,1.17,2017,Ki=2.9nM,8.54,True,True,True
4ad3,2.0,2012,Kd=24uM,4.62,True,True,True
2cle,1.5,2007,Kd=280uM,3.55,True,True,True
10gs,2.2,1998,Ki=0.4uM,6.4,True,True,True
3bft,2.27,2008,Ki=323nM,6.49,True,True,True
5h1v,2.0,2017,Kd=0.1mM,7.0,True,True,True
3w9k,1.8,2013,Kd=0.48uM,6.32,True,True,True
1g30,2.0,2001,Ki=140nM,6.85,True,True,True
6mkw,2.32,2019,Kd=17uM,4.77,True,True,True
6f1j,1.25,2018,Kd=24uM,4.62,True,True,True
4hy1,1.9,2013,Ki=2nM,8.7,True,True,True
4zx3,2.0,2016,Ki=0.065uM,7.19,True,True,True
3eft,1.85,2009,Ki=12nM,7.92,True,True,True
1sqt,1.9,2004,Ki=0.63uM,6.2,True,True,True
2pwd,1.8,2007,Ki=40uM,4.4,True,True,True
3c2u,1.3,2008,Ki=1.25mM,5.9,True,True,True
1br6,2.3,1998,Ki=0.6mM,6.22,True,True,True
6czf,1.95,2018,Kd=1.6uM,5.8,True,True,True
1utn,1.15,2004,Kd=0.321mM,6.49,True,True,True
4duh,1.5,2012,Kd=6.6uM,5.18,True,True,True
2hah,1.7,2007,Ki=10nM,8.0,True,True,True
1srg,1.8,1994,Kd=5uM,5.3,True,True,True
3ug2,2.5,2012,Kd=5.6nM,8.25,True,True,True
4q83,1.55,2015,Ki=64uM,4.19,True,True,True
3b2q,2.1,2008,Kd=28uM,4.55,True,True,True
1ez9,1.9,2002,Kd=8uM,5.1,True,True,True
1d4j,1.81,2002,Ki=4.40nM,8.36,True,True,True
5mrp,1.9,2017,Kd=3.0uM,5.52,True,True,True
3ov1,1.6,2011,Kd=6.25uM,5.2,True,True,True
5kbe,2.5,2016,Kd=0.46uM,6.34,True,True,True
5oh9,1.65,2018,Ki=137uM,3.86,True,True,True
5l4m,1.58,2016,Kd=4.6uM,5.34,True,True,True
3rdo,1.4,2011,Kd=0.14nM,9.85,True,True,True
1qk3,1.65,1999,Kd=7.1uM,5.15,True,True,True
4dhl,2.3,2012,Ki=33uM,4.48,True,True,True
1y3v,1.6,2005,Ki=2300nM,5.64,True,True,True
2v3u,1.74,2007,Kd=1mM,6.0,True,True,True
1hvh,1.8,1998,Ki=11nM,7.96,True,True,True
2psu,1.93,2007,Ki=24nM,7.62,True,True,True
5oei,1.78,2017,Kd=1.60uM,5.8,True,True,True
2i3i,2.3,2006,Ki=0.05uM,7.3,True,True,True
5wal,2.45,2017,Ki=0.0017uM,8.77,True,True,True
6ht1,2.1,2018,Kd=0.077uM,7.11,True,True,True
1pdz,2.2,1995,Ki=0.2mM,6.7,True,True,True
6quv,1.48,2019,Kd=1mM,6.0,True,True,True
4ap7,1.8,2012,Ki=0.011uM,7.96,True,True,True
5m04,1.85,2017,Kd=0.46uM,6.34,True,True,True
3kqr,1.5,2010,Kd=36.8uM,4.43,True,True,True
2cen,1.7,2007,Ki=5nM,8.3,True,True,True
4ibg,1.41,2014,Kd=108.0uM,3.97,True,True,True
5fh8,1.55,2016,Kd=170nM,6.77,True,True,True
6i8y,1.52,2018,Kd=180nM,6.74,True,True,True
4pp0,1.57,2014,Kd=39.9uM,4.4,True,True,True
1wdn,1.94,1998,Kd=0.5uM,6.3,True,True,True
6nfh,1.4,2019,Kd=0.07uM,7.15,True,True,True
3cke,2.4,2008,Ki=0.8uM,6.1,True,True,True
5sz2,1.63,2016,Ki=2.0nM,8.7,True,True,True
1lst,1.8,1994,Kd=14nM,7.85,True,True,True
6g36,1.46,2018,Kd=16.3nM,7.79,True,True,True
1zdp,1.7,2005,Ki=1.8uM,5.74,True,True,True
1iiq,1.83,2002,Ki=33nM,7.48,True,True,True
5aba,1.62,2015,Kd=1040uM,2.98,True,True,True
6dz0,1.62,2019,Kd=0.94nM,9.03,True,True,True
4q0k,1.34,2014,Kd=13.4uM,4.87,True,True,True
3k5v,1.74,2010,Kd=0.5uM,6.3,True,True,True
3lxk,2.0,2010,Kd=0.16nM,9.8,True,True,True
6o0m,1.75,2019,Ki=0.46nM,9.34,True,True,True
1fcx,1.47,2000,Kd=64nM,7.19,True,True,True
5llo,1.6,2017,Kd=0.4nM,9.4,True,True,True
5sym,1.55,2016,Ki=280nM,6.55,True,True,True
1f4g,1.75,2000,Ki=330nM,6.48,True,True,True
2p4j,2.5,2007,Ki=1.1nM,8.96,True,True,True
2wvt,1.8,2010,Kd=755nM,6.12,True,True,True
3kmx,1.7,2010,Kd=15uM,4.82,True,True,True
4wiv,1.56,2014,Kd=550nM,6.26,True,True,True
6g34,1.76,2018,Kd=5.7nM,8.24,True,True,True
3nhi,1.43,2010,Kd=3.7nM,8.43,True,True,True
3ozt,1.48,2011,Ki=74.9uM,4.13,True,True,True
3qkd,2.02,2011,Kd=4.2nM,8.38,True,True,True
1ydb,1.9,1995,Kd=5.8nM,8.24,True,True,True
1o35,1.41,2003,Ki=10uM,5.0,True,True,True
6r9u,1.26,2019,Kd=7.5mM,5.12,True,True,True
3s5y,2.1,2012,Ki=39.1nM,7.41,True,True,True
1yq7,2.2,2005,Ki=82.2nM,7.09,True,True,True
1w3j,2.0,2004,Kd=484nM,6.32,True,True,True
1qxk,2.3,2003,Ki=9.0uM,5.05,True,True,True
6fe0,1.91,2018,Kd=330nM,6.48,True,True,True
3f1a,1.25,2008,Kd=61.1nM,7.21,True,True,True
2hs1,0.84,2006,Ki=3.3nM,8.48,True,True,True
3fwv,2.2,2009,Kd=2.3uM,5.64,True,True,True
3u8l,2.32,2011,Ki=8.9nM,8.05,True,True,True
3ebi,2.0,2009,Ki=79nM,7.1,True,True,True
4rr6,1.88,2015,Kd=1.0uM,6.0,True,True,True
2v88,2.0,2007,Kd=82.1uM,4.09,True,True,True
5j7w,2.5,2016,Ki=13uM,4.89,True,True,True
4km2,1.4,2013,Kd=1.43uM,5.84,True,True,True
1h22,2.15,2002,Ki=0.8nM,9.1,True,True,True
6mqc,1.99,2019,Kd=5.22nM,8.28,True,True,True
6eqp,2.35,2017,Kd=1.1uM,5.96,True,True,True
6mll,1.86,2019,Ki=239uM,3.62,True,True,True
4ozj,1.45,2014,Kd=4uM,5.4,True,True,True
3b7r,1.81,2008,Ki=20nM,7.7,True,True,True
1igb,2.3,1996,Ki=0.4uM,6.4,True,True,True
6r11,1.75,2019,Ki=12uM,4.92,True,True,True
6arm,1.5,2018,Kd=10.6uM,4.97,True,True,True
4f6w,2.39,2013,Kd=0.03uM,7.52,True,True,True
2j77,2.1,2006,Kd=12.9uM,4.89,True,True,True
2vvc,1.95,2009,Ki=3nM,8.52,True,True,True
5wij,2.04,2018,Kd=488nM,6.31,True,True,True
3sus,1.8,2012,Ki=71uM,4.15,True,True,True
3eko,1.55,2008,Ki=0.2uM,6.7,True,True,True
4db7,2.5,2012,Kd=0.273uM,6.56,True,True,True
5nze,1.69,2018,Kd=410nM,6.39,True,True,True
5i8g,1.41,2016,Kd=0.03uM,7.52,True,True,True
4att,1.25,2013,Kd=104.6nM,6.98,True,True,True
3su5,1.55,2012,Ki=2635nM,5.58,True,True,True
2vc9,2.36,2008,Kd=3.6nM,8.44,True,True,True
6c0s,2.35,2018,Ki=89nM,7.05,True,True,True
2cet,1.97,2006,Kd=9.6nM,8.02,True,True,True
4z1j,1.27,2015,Ki=7.7nM,8.11,True,True,True
3da9,1.8,2009,Kd=3.1uM,5.51,True,True,True
3aid,2.5,1997,Ki=137nM,6.86,True,True,True
1hyo,1.3,2001,Ki=84.8uM,4.07,True,True,True
1odi,2.4,2003,Kd=62uM,4.21,True,True,True
6hh5,1.95,2018,Ki=54.2uM,4.27,True,True,True
5l9l,1.8,2016,Kd=79.4nM,7.1,True,True,True
5llc,1.1,2017,Kd=0.3nM,9.52,True,True,True
3eqr,2.0,2008,Ki=2nM,8.7,True,True,True
4mrw,1.96,2014,Ki=500uM,3.3,True,True,True
4kx8,2.4,2013,Ki=74nM,7.13,True,True,True
3zqe,2.19,2011,Kd=59.0uM,4.23,True,True,True
1b1h,1.8,1998,Kd=0.093uM,7.03,True,True,True
2pou,1.6,2007,Ki=38nM,7.42,True,True,True
3d2e,2.35,2008,Kd=0.38uM,6.42,True,True,True
6sbt,2.3,2019,Ki=0.166uM,6.78,True,True,True
5fov,1.74,2016,Kd=1590uM,2.8,True,True,True
4q4p,1.54,2014,Kd=407.4nM,6.39,True,True,True
3po6,1.47,2011,Ki=87.3nM,7.06,True,True,True
1pot,1.8,1996,Kd=3.2uM,5.49,True,True,True
4i8n,2.5,2012,Ki=35uM,4.46,True,True,True
3ocp,2.49,2011,Kd=27nM,7.57,True,True,True
3dcc,1.6,2009,Ki=1.1nM,8.96,True,True,True
3fvk,1.5,2010,Ki=1.5nM,8.82,True,True,True
2q89,2.3,2008,Kd=0.5uM,6.3,True,True,True
4kz6,1.68,2014,Ki=0.8mM,6.1,True,True,True
2v77,1.6,2008,Ki=8.7uM,5.06,True,True,True
1e3g,2.4,2001,Kd=0.99nM,9.0,True,True,True
3uod,2.5,2012,Kd=49nM,7.31,True,True,True
1qk4,1.9,1999,Kd=61uM,4.21,True,True,True
4jne,1.96,2013,Kd=1.38uM,5.86,True,True,True
4u6w,1.83,2015,Ki=61.3uM,4.21,True,True,True
3fvl,1.85,2010,Ki=0.86uM,6.07,True,True,True
6aqs,1.57,2018,Ki=28nM,7.55,True,True,True
5dh5,2.0,2016,Ki=0.23nM,9.64,True,True,True
2oag,2.3,2007,Ki=3.4nM,8.47,True,True,True
5vcz,1.5,2017,Kd=444nM,6.35,True,True,True
1q5k,1.94,2004,Ki=38nM,7.42,True,True,True
3gy7,1.55,2010,Kd=30uM,4.52,True,True,True
6d1i,1.1,2019,Ki=81uM,4.09,True,True,True
3g30,1.8,2009,Ki=3.1mM,5.51,True,True,True
4jh0,2.35,2013,Ki=0.94nM,9.03,True,True,True
5i1q,1.5,2016,Kd=12nM,7.92,True,True,True
4j7d,1.25,2013,Kd=20uM,4.7,True,True,True
4ibd,1.84,2014,Kd=214.6uM,3.67,True,True,True
5cj6,2.07,2016,Ki=2.03nM,8.69,True,True,True
1bju,1.8,1998,Ki=16uM,4.8,True,True,True
5epn,2.3,2016,Kd=2.2nM,8.66,True,True,True
2pbw,2.5,2007,Ki=5.56nM,8.25,True,True,True
2vrj,1.9,2008,Kd=0.5uM,6.3,True,True,True
2f81,1.25,2006,Ki=0.03nM,10.52,True,True,True
4abf,1.3,2012,Kd=24uM,4.62,True,True,True
1tnh,1.8,1994,Ki=0.43mM,6.37,True,True,True
3kku,1.28,2010,Ki=2uM,5.7,True,True,True
3kjd,1.95,2009,Kd=2.9nM,8.54,True,True,True
6ior,2.5,2019,Kd=49.5uM,4.31,True,True,True
4aba,1.25,2012,Kd=153uM,3.82,True,True,True
3uri,2.1,2012,Ki=1nM,9.0,True,True,True
6udu,1.75,2019,Ki=0.5nM,9.3,True,True,True
5kad,1.9,2017,Kd=37uM,4.43,True,True,True
5bv3,2.25,2015,Kd=68nM,7.17,True,True,True
6bm6,1.5,2018,Kd=20.8uM,4.68,True,True,True
5w44,2.1,2018,Ki=0.36uM,6.44,True,True,True
3cm2,2.5,2008,Ki=340nM,6.47,True,True,True
1stc,2.3,1998,Ki=8nM,8.1,True,True,True
3rm4,1.9,2011,Kd=1.69uM,5.77,True,True,True
1kug,1.37,2002,Ki=0.160mM,6.8,True,True,True
4bf1,1.35,2014,Ki=2.4nM,8.62,True,True,True
1fkw,2.4,1996,Ki=9uM,5.05,True,True,True
5mgf,1.9,2017,Kd=54uM,4.27,True,True,True
6n8x,1.49,2019,Kd=2.0uM,5.7,True,True,True
3uil,2.2,2012,Kd=1.0uM,6.0,True,True,True
3ewj,1.8,2008,Ki=143nM,6.84,True,True,True
2zxg,1.55,2009,Ki=1.5nM,8.82,True,True,True
4xip,1.7,2015,Ki=235nM,6.63,True,True,True
6jtc,2.39,2019,Ki=8.45uM,5.07,True,True,True
4acc,2.21,2012,Ki=20nM,7.7,True,True,True
2q1q,1.9,2007,Ki=7nM,8.15,True,True,True
3ime,2.39,2009,Kd=1000uM,3.0,True,True,True
1flr,1.85,1995,Kd=0.1nM,10.0,True,True,True
2nnd,1.6,2007,Kd=0.87uM,6.06,True,True,True
3agl,2.1,2010,Ki=16nM,7.8,True,True,True
1mmr,2.4,1996,Ki=4.0uM,5.4,True,True,True
5n0d,1.7,2017,Ki=3.3nM,8.48,True,True,True
2zgx,1.8,2008,Ki=180nM,6.74,True,True,True
6nwk,1.65,2019,Ki=20nM,7.7,True,True,True
3eax,1.9,2009,Ki=12uM,4.92,True,True,True
5a5q,1.97,2015,Kd=21uM,4.68,True,True,True
2pwc,1.78,2008,Ki=0.27uM,6.57,True,True,True
4mrg,1.69,2014,Kd=1.1mM,5.96,True,True,True
6hmg,1.27,2018,Kd=11.5uM,4.94,True,True,True
2h4g,2.5,2006,Ki=0.3uM,6.52,True,True,True
1nfu,2.05,2003,Ki=18nM,7.74,True,True,True
4ih3,2.49,2014,Ki=15.2uM,4.82,True,True,True
5dgw,1.62,2015,Ki=0.009nM,11.05,True,True,True
4de0,1.12,2012,Ki=1.3uM,5.89,True,True,True
4b73,2.5,2012,Kd=0.062uM,7.21,True,True,True
4ufl,2.4,2015,Ki=2.3mM,5.64,True,True,True
4ibb,1.75,2014,Kd=270.7uM,3.57,True,True,True
1z95,1.8,2005,Ki=76nM,7.12,True,True,True
4lm4,1.48,2014,Ki=910uM,3.04,True,True,True
4cjq,1.7,2014,Kd=256uM,3.59,True,True,True
3u5l,1.39,2011,Kd=0.64uM,6.19,True,True,True
5zc5,1.9,2018,Ki=88nM,7.06,True,True,True
3mmf,1.5,2011,Ki=37nM,7.43,True,True,True
3nyd,1.23,2011,Ki=330uM,3.48,True,True,True
4f1l,1.9,2012,Kd=7.6uM,5.12,True,True,True
1drk,2.0,1995,Kd=0.15uM,6.82,True,True,True
1j37,2.4,2003,Ki=1.1nM,8.96,True,True,True
3u93,1.88,2012,Ki=494nM,6.31,True,True,True
3k37,2.0,2010,Ki=1.2nM,8.92,True,True,True
5wgp,1.53,2018,Ki=2400nM,5.62,True,True,True
2r59,1.89,2008,Ki=6.5nM,8.19,True,True,True
1nki,0.95,2004,Kd=0.2uM,6.7,True,True,True
2cej,2.5,2007,Ki=2.4nM,8.62,True,True,True
1ai4,2.35,1997,Ki=3.13mM,5.5,True,True,True
2r3w,1.92,2008,Ki=0.128uM,6.89,True,True,True
3l3m,2.5,2010,Ki=6nM,8.22,True,True,True
5amd,1.5,2015,Ki=2.8nM,8.55,True,True,True
4io5,1.72,2013,Kd=9.27uM,5.03,True,True,True
4dju,1.8,2012,Ki=3.6uM,5.44,True,True,True
6otg,1.5,2019,Ki=31.4nM,7.5,True,True,True
5hbn,1.6,2016,Kd=12.9uM,4.89,True,True,True
5lvd,1.25,2017,Kd=2.4mM,5.62,True,True,True
2ypi,2.5,1991,Ki=15uM,4.82,True,True,True
4mc1,1.39,2014,Ki=14nM,7.85,True,True,True
4muf,2.5,2014,Kd=460nM,6.34,True,True,True
6det,1.75,2019,Kd=6nM,8.22,True,True,True
4f6u,2.1,2013,Kd=0.70uM,6.15,True,True,True
5xo7,1.88,2018,Kd=0.44uM,6.36,True,True,True
1o2o,1.63,2003,Ki=0.44uM,6.36,True,True,True
1zvx,1.87,2006,Ki=0.6nM,9.22,True,True,True
4mc2,1.56,2014,Ki=6.4nM,8.19,True,True,True
6gjn,1.7,2018,Kd=0.6uM,6.22,True,True,True
4ax9,1.9,2012,Ki=0.27nM,9.57,True,True,True
1wht,2.0,1994,Ki=0.2mM,6.7,True,True,True
5o5a,1.6,2018,Kd=17uM,4.77,True,True,True
4pox,2.29,2014,Kd=3.7uM,5.43,True,True,True
6f9u,1.9,2018,Ki=7.4uM,5.13,True,True,True
2w08,1.7,2009,Kd=380uM,3.42,True,True,True
1f8c,1.7,2001,Ki=0.04uM,7.4,True,True,True
1lpz,2.4,2003,Ki=25nM,7.6,True,True,True
3ibu,1.41,2009,Ki=0.7nM,9.15,True,True,True
6dyu,1.6,2019,Kd=0.055nM,10.26,True,True,True
4poj,2.0,2014,Kd=8nM,8.1,True,True,True
5f08,1.92,2016,Kd=3uM,5.52,True,True,True
5wlo,1.27,2017,Ki=0.015nM,10.82,True,True,True
6p84,1.7,2019,Kd=15.6uM,4.81,True,True,True
6bbx,2.2,2018,Kd=215nM,6.67,True,True,True
5hbs,0.89,2016,Kd=18.5nM,7.73,True,True,True
6hqy,2.5,2018,Kd=367nM,6.44,True,True,True
3v78,2.3,2012,Kd=2.9uM,5.54,True,True,True
3p3t,1.45,2011,Kd=57.91nM,7.24,True,True,True
5jfp,1.49,2016,Ki=0.48nM,9.32,True,True,True
1yc4,1.81,2005,Kd=280nM,6.55,True,True,True
6dyn,2.1,2019,Kd=638.9uM,3.19,True,True,True
3fcq,1.75,2009,Ki=1.7mM,5.77,True,True,True
6fe1,1.95,2018,Kd=3.3nM,8.48,True,True,True
2wzs,2.25,2009,Ki=140uM,3.85,True,True,True
5zym,1.9,2019,Kd=1.7uM,5.77,True,True,True
4y4j,1.03,2016,Kd=3.4mM,5.47,True,True,True
3kgp,2.35,2009,Ki=2.68mM,5.57,True,True,True
4ynb,2.0,2015,Ki=0.043nM,10.37,True,True,True
6gfs,2.0,2018,Kd=0.291uM,6.54,True,True,True
3a1d,1.85,2009,Kd=75uM,4.12,True,True,True
4gr3,1.49,2013,Ki=15.5nM,7.81,True,True,True
4asj,2.25,2012,Kd=0.028uM,7.55,True,True,True
3bxh,1.85,2008,Kd=94.34uM,4.03,True,True,True
4lzr,1.85,2014,Kd=20uM,4.7,True,True,True
2csn,2.5,1996,Ki=39uM,4.41,True,True,True
6csr,1.62,2018,Kd=144nM,6.84,True,True,True
6d9x,1.83,2018,Ki=323uM,3.49,True,True,True
3ta1,1.9,2011,Kd=568uM,3.25,True,True,True
1ax0,1.9,1998,Kd=0.746mM,6.13,True,True,True
3v7x,1.03,2012,Ki=2.7nM,8.57,True,True,True
5umx,1.59,2018,Kd=1.1uM,5.96,True,True,True
2x97,1.85,2010,Ki=2200nM,5.66,True,True,True
3b25,1.75,2011,Kd=0.86uM,6.07,True,True,True
5xmx,2.0,2018,Kd=57nM,7.24,True,True,True
2vmf,2.1,2008,Kd=1400nM,5.85,True,True,True
1bcd,1.9,1993,Ki=2nM,8.7,True,True,True
4ge1,2.15,2013,Kd=370nM,6.43,True,True,True
5yft,2.21,2018,Kd=10uM,5.0,True,True,True
3m3z,2.1,2011,Ki=1.85uM,5.73,True,True,True
2z1w,1.63,2007,Ki=83uM,4.08,True,True,True
5vyy,1.79,2018,Kd=0.62uM,6.21,True,True,True
6mlg,1.89,2019,Kd=9uM,5.05,True,True,True
5yhe,2.47,2018,Kd=203.3nM,6.69,True,True,True
1uz8,1.8,2004,Kd=11uM,4.96,True,True,True
5f8y,1.7,2016,Kd=57uM,4.24,True,True,True
185l,1.8,1995,Kd=290uM,3.54,True,True,True
2qd7,1.11,2008,Ki=0.80nM,9.1,True,True,True
6b7b,1.98,2017,Kd=1280uM,2.89,True,True,True
4ddh,2.07,2013,Kd=0.5mM,6.3,True,True,True
5os5,1.74,2017,Kd=410uM,3.39,True,True,True
5ehr,1.7,2016,Kd=73nM,7.14,True,True,True
5jq5,1.94,2017,Kd=2341nM,5.63,True,True,True
4xo8,1.7,2016,Kd=1.1nM,8.96,True,True,True
6qr4,1.52,2019,Kd=0.59uM,6.23,True,True,True
3cow,1.8,2008,Kd=0.125uM,6.9,True,True,True
1b51,1.8,1999,Kd=43nM,7.37,True,True,True
6qrc,1.73,2019,Kd=13uM,4.89,True,True,True
2j7e,2.19,2006,Kd=48nM,7.32,True,True,True
2avm,1.1,2006,Ki=2.0uM,5.7,True,True,True
3iw5,2.5,2009,Kd=0.839uM,6.08,True,True,True
4gah,2.3,2012,Kd=0.8uM,6.1,True,True,True
6ugp,1.31,2019,Ki=685.5nM,6.16,True,True,True
2x96,1.85,2010,Ki=94uM,4.03,True,True,True
4k0y,1.95,2013,Ki=15nM,7.82,True,True,True
2xjg,2.25,2010,Kd=15nM,7.82,True,True,True
6g9x,2.3,2019,Ki=120uM,3.92,True,True,True
3u81,1.13,2012,Ki=36uM,4.44,True,True,True
2nsl,2.0,2007,Kd=20.9uM,4.68,True,True,True
4q4r,1.45,2014,Kd=369.2nM,6.43,True,True,True
3utu,1.55,2012,Ki=0.012nM,10.92,True,True,True
2vot,1.95,2008,Ki=72nM,7.14,True,True,True
1e6q,1.35,2001,Ki=0.7mM,6.15,True,True,True
2ihq,2.0,2006,Ki=3.2nM,8.49,True,True,True
3zi8,1.5,2013,Kd=2.2uM,5.66,True,True,True
3usx,2.28,2012,Kd=9.53uM,5.02,True,True,True
2q55,1.9,2007,Ki=2.04nM,8.69,True,True,True
3m3x,1.68,2010,Kd=0.15uM,6.82,True,True,True
4agl,1.7,2012,Kd=225uM,3.65,True,True,True
3gr2,1.8,2009,Ki=3mM,5.52,True,True,True
3drf,1.3,2009,Kd=0.1uM,7.0,True,True,True
5n1s,1.3,2017,Ki=10.2nM,7.99,True,True,True
4ndu,1.3,2014,Kd=1.8mM,5.74,True,True,True
3gqz,1.8,2009,Ki=6.7mM,5.17,True,True,True
6b96,1.88,2017,Ki=14.3nM,7.84,True,True,True
3b50,1.4,2007,Kd=28nM,7.55,True,True,True
4pfu,2.05,2014,Kd=0.67uM,6.17,True,True,True
1kzn,2.3,2002,Kd=1.2nM,8.92,True,True,True
2p4y,2.25,2008,Ki=1nM,9.0,True,True,True
5n99,1.5,2017,Kd=61.3uM,4.21,True,True,True
5nap,2.17,2018,Kd=11.12nM,7.95,True,True,True
1yda,2.1,1995,Kd=280nM,6.55,True,True,True
2uwp,1.75,2007,Ki=154nM,6.81,True,True,True
4i74,1.68,2013,Ki=190nM,6.72,True,True,True
3mhc,1.7,2010,Ki=11nM,7.96,True,True,True
1a4r,2.5,1999,Kd=0.22uM,6.66,True,True,True
4ko8,1.98,2013,Kd=0.07uM,7.15,True,True,True
1v1m,2.0,2004,Kd=115.0uM,3.94,True,True,True
4cpy,1.8,2014,Ki=491.35nM,6.31,True,True,True
6qr2,1.55,2019,Kd=3.2uM,5.49,True,True,True
3c89,1.58,2008,Ki=845nM,6.07,True,True,True
1dgm,1.8,2000,Ki=8.9uM,5.05,True,True,True
3vhc,1.41,2012,Kd=1.3nM,8.89,True,True,True
1g7v,2.4,2001,Kd=0.4uM,6.4,True,True,True
4ivc,2.35,2013,Ki=0.1nM,10.0,True,True,True
5n31,1.37,2017,Kd=1.61uM,5.79,True,True,True
1c5c,1.61,2000,Kd=110nM,6.96,True,True,True
4i3z,2.05,2012,Kd=51.3uM,4.29,True,True,True
2qmg,1.89,2008,Ki=0.7nM,9.15,True,True,True
1rd4,2.4,2004,Kd=18.3nM,7.74,True,True,True
2uxi,2.5,2007,Kd=0.05uM,7.3,True,True,True
4ceb,1.75,2013,Kd=1080uM,2.97,True,True,True
1o5a,1.68,2004,Ki=0.38uM,6.42,True,True,True
1g7f,1.8,2001,Ki=3.4uM,5.47,True,True,True
6n3y,1.8,2019,Kd=3.65uM,5.44,True,True,True
5fpk,1.34,2016,Kd=280uM,3.55,True,True,True
1syi,2.1,2005,Ki=3590nM,5.44,True,True,True
5chk,2.2,2016,Kd=4.12uM,5.39,True,True,True
1li6,2.0,2002,Kd=0.16mM,6.8,True,True,True
2vmd,1.9,2008,Kd=0.95mM,6.02,True,True,True
6en5,1.75,2017,Ki=11.45nM,7.94,True,True,True
3znr,2.4,2013,Ki=36nM,7.44,True,True,True
5js3,1.16,2016,Kd=0.185uM,6.73,True,True,True
5om3,2.0,2018,Kd=79.2uM,4.1,True,True,True
3zyf,1.94,2011,Kd=14.1uM,4.85,True,True,True
5cbm,2.3,2015,Ki=17nM,7.77,True,True,True
1nq7,1.5,2003,Ki=0.16uM,6.8,True,True,True
5y94,2.0,2018,Kd=164nM,6.79,True,True,True
2fxs,2.0,2007,Kd=0.87uM,6.06,True,True,True
3iue,1.73,2009,Kd=1.5uM,5.82,True,True,True
3hv8,1.45,2009,Kd=104.2nM,6.98,True,True,True
4emf,1.77,2012,Kd=83.9nM,7.08,True,True,True
3pb8,1.13,2011,Ki=5.748uM,5.24,True,True,True
5neb,2.05,2017,Ki=17nM,7.77,True,True,True
2bfr,2.5,2004,Kd=5.63uM,5.25,True,True,True
4x5q,1.12,2015,Kd=1nM,9.0,True,True,True
6ouv,1.94,2019,Ki=2.8uM,5.55,True,True,True
3huc,1.8,2010,Kd=1030nM,5.99,True,True,True
5nk7,1.89,2017,Kd=468nM,6.33,True,True,True
5eij,1.99,2016,Ki=4860nM,5.31,True,True,True
1zpa,2.02,2005,Ki=4nM,8.4,True,True,True
3s8o,1.85,2011,Kd=0.14uM,6.85,True,True,True
1f4e,1.9,2000,Ki=1.1mM,5.96,True,True,True
6fnr,1.83,2018,Ki=2.6uM,5.59,True,True,True
